time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2020-02-28 09:30:00-05:00,MLTader,3c04dde8725d4f36aa315aeb50b94095,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-02-28 09:30:00-05:00,MLTader,42e6a6ed85ee44f2975fb8c0f9de3364,SPY,sell,stop,fill,1,day,0.0,1,stock,288.70001220703125,117.0,0.0
2020-02-28 09:30:00-05:00,MLTader,a15d86980cea420497a3f6b7e153f691,SPY,buy,market,fill,1,gtc,0.0,1,stock,288.70001220703125,101.0,0.0
2020-03-02 09:30:00-05:00,MLTader,d0a2e106aba548b0bdb750096590fae2,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-02 09:30:00-05:00,MLTader,d0a2e106aba548b0bdb750096590fae2,SPY,buy,market,fill,1,gtc,0.0,1,stock,298.2099914550781,105.0,0.0
2020-03-03 09:30:00-05:00,MLTader,a3d5bab678ff453d81ff3fd63ff87dc8,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-03 09:30:00-05:00,MLTader,a3d5bab678ff453d81ff3fd63ff87dc8,SPY,buy,market,fill,1,gtc,0.0,1,stock,309.5,51.0,0.0
2020-03-04 09:30:00-05:00,MLTader,e38b4d83790443f8a8d8f810cfc9f147,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-04 09:30:00-05:00,MLTader,e38b4d83790443f8a8d8f810cfc9f147,SPY,buy,market,fill,1,gtc,0.0,1,stock,306.1199951171875,26.0,0.0
2020-03-05 09:30:00-05:00,MLTader,2a4baeda7390475f89270dc7c1bdc8de,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-05 09:30:00-05:00,MLTader,2a4baeda7390475f89270dc7c1bdc8de,SPY,buy,market,fill,1,gtc,0.0,1,stock,304.9800109863281,13.0,0.0
2020-03-06 09:30:00-05:00,MLTader,e5b56f3dfcc049da8e4fd2b17308e4eb,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-06 09:30:00-05:00,MLTader,03193aacf4c84932b28c2126d0b65202,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-06 09:30:00-05:00,MLTader,5af9644b57c0421da343d0c3e1e327cb,SPY,sell,stop,fill,1,day,0.0,1,stock,293.1499938964844,51.0,0.0
2020-03-06 09:30:00-05:00,MLTader,dec42137d3b4460689e6888afda1f0a5,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-06 09:30:00-05:00,MLTader,c49b525f31a64ed28a035246963e766a,SPY,sell,stop,fill,1,day,0.0,1,stock,290.8139953613281,26.0,0.0
2020-03-06 09:30:00-05:00,MLTader,e5b56f3dfcc049da8e4fd2b17308e4eb,SPY,buy,market,fill,1,gtc,0.0,1,stock,293.1499938964844,7.0,0.0
2020-03-09 08:30:00-04:00,MLTader,e9f4e3d898cc4a22a4f181647b0bc828,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-09 08:30:00-04:00,MLTader,5b6d07539c394132834f898ed8e6819b,SPY,sell,stop,fill,1,day,0.0,1,stock,274.2650115966797,101.0,0.0
2020-03-09 08:30:00-04:00,MLTader,535fbb845c314fe888bea90df3426bed,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-09 08:30:00-04:00,MLTader,f49e525d8164431eba23851a7558955a,SPY,sell,stop,fill,1,day,0.0,1,stock,283.2994918823242,105.0,0.0
2020-03-09 08:30:00-04:00,MLTader,08c394c80e304907b1fb494ec5bb4c32,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-09 08:30:00-04:00,MLTader,516525c99d7141e39f3a287fe173cb5b,SPY,sell,stop,fill,1,day,0.0,1,stock,284.6400146484375,13.0,0.0
2020-03-09 08:30:00-04:00,MLTader,7370b34551db418f8b0e8be526e0a7b1,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-09 08:30:00-04:00,MLTader,8df8fdc0f9284da28c89cf92de2738f8,SPY,sell,stop,fill,1,day,0.0,1,stock,278.4924942016601,7.0,0.0
2020-03-09 09:30:00-04:00,MLTader,f90a4da79f8343219438a4153d1e18c8,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-09 09:30:00-04:00,MLTader,f90a4da79f8343219438a4153d1e18c8,SPY,buy,market,fill,1,gtc,0.0,1,stock,284.6400146484375,154.0,0.0
2020-03-10 09:30:00-04:00,MLTader,39ed49fc725a42ef893a309c89005831,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-10 09:30:00-04:00,MLTader,39ed49fc725a42ef893a309c89005831,SPY,buy,market,fill,1,gtc,0.0,1,stock,280.70001220703125,78.0,0.0
2020-03-11 09:30:00-04:00,MLTader,6da21ff34cba46b5b1ef862c0aea183d,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-11 09:30:00-04:00,MLTader,3a9b7ca7a0f647a48f09009ce02ec0b4,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-03-11 09:30:00-04:00,MLTader,3cf6ca0300eb4d78a4b4e229df553cdc,SPY,buy,limit,fill,1,day,0.0,1,stock,256.0,0.0,0.0
2020-03-11 09:30:00-04:00,MLTader,aa3e31ad214142abb677ab9e82141aee,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-11 09:30:00-04:00,MLTader,16f47bffb29e40e5a76acd72db66c575,SPY,sell,stop,fill,1,day,0.0,1,stock,256.0,154.0,0.0
2020-03-11 09:30:00-04:00,MLTader,8c0708798ca7455c8ad7ce808ac293d7,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-11 09:30:00-04:00,MLTader,f8f5b237c4ab4936b419f941fac84c57,SPY,sell,stop,fill,1,day,0.0,1,stock,256.0,78.0,0.0
2020-03-11 09:30:00-04:00,MLTader,6da21ff34cba46b5b1ef862c0aea183d,SPY,buy,market,fill,1,gtc,0.0,1,stock,256.0,42.0,0.0
2020-03-12 09:30:00-04:00,MLTader,a35689613460416cabb03eb1072c5aa3,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-12 09:30:00-04:00,MLTader,a35689613460416cabb03eb1072c5aa3,SPY,buy,market,fill,1,gtc,0.0,1,stock,263.0899963378906,134.0,0.0
2020-03-13 09:30:00-04:00,MLTader,77b75868d6e94855a2aca383781940d9,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-13 09:30:00-04:00,MLTader,3924cc232e924cbf9e4ecbdaf6316df5,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-13 09:30:00-04:00,MLTader,1ab16ececb8742fc87d4c3f05c4aef0e,SPY,sell,stop,fill,1,day,0.0,1,stock,249.93549652099608,134.0,0.0
2020-03-13 09:30:00-04:00,MLTader,77b75868d6e94855a2aca383781940d9,SPY,buy,market,fill,1,gtc,0.0,1,stock,263.0899963378906,67.0,0.0
2020-03-14 09:30:00-04:00,MLTader,b8176033e5d54245af3d83b5aab7ba2d,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-14 09:30:00-04:00,MLTader,c4de058027e340dcae42043bd196e1e7,SPY,sell,stop,fill,1,day,0.0,1,stock,249.93549652099608,67.0,0.0
2020-03-16 08:30:00-04:00,MLTader,5d019fa84fc5480f8359464ec7aeb3b2,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-16 08:30:00-04:00,MLTader,b075aadfdaa94f1b8a36633096a221f7,SPY,sell,stop,fill,1,day,0.0,1,stock,243.2,42.0,0.0
2020-03-16 09:30:00-04:00,MLTader,6a8f766cd90440bab969936a1496a3fa,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-16 09:30:00-04:00,MLTader,6a8f766cd90440bab969936a1496a3fa,SPY,buy,market,fill,1,gtc,0.0,1,stock,245.0399932861328,159.0,0.0
2020-03-17 09:30:00-04:00,MLTader,07ed3be1793b4cb7a6f70eceeea9ecd5,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-17 09:30:00-04:00,MLTader,ab27a307b64a437fa161e0462e37c33d,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-17 09:30:00-04:00,MLTader,4a17bc98713e407b8cc5a81df63125cc,SPY,sell,stop,fill,1,day,0.0,1,stock,232.78799362182616,159.0,0.0
2020-03-17 09:30:00-04:00,MLTader,07ed3be1793b4cb7a6f70eceeea9ecd5,SPY,buy,market,fill,1,gtc,0.0,1,stock,236.25,82.0,0.0
2020-03-18 09:30:00-04:00,MLTader,7a3788e5f7764241bd16e6fa9489d84a,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-18 09:30:00-04:00,MLTader,7a3788e5f7764241bd16e6fa9489d84a,SPY,buy,market,fill,1,gtc,0.0,1,stock,239.25,118.0,0.0
2020-03-19 09:30:00-04:00,MLTader,20b87cf356c74ae3b6241a71260bdb9d,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-19 09:30:00-04:00,MLTader,20b87cf356c74ae3b6241a71260bdb9d,SPY,buy,market,fill,1,gtc,0.0,1,stock,242.52999877929688,59.0,0.0
2020-03-20 09:30:00-04:00,MLTader,a0a0e924c28d447b90ad7896b972335e,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-20 09:30:00-04:00,MLTader,27d7d18cff804549a6218148862c7c1c,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-20 09:30:00-04:00,MLTader,e0ad2e5909ca438a9c644f7798efdb68,SPY,sell,stop,fill,1,day,0.0,1,stock,230.40349884033202,59.0,0.0
2020-03-20 09:30:00-04:00,MLTader,a0a0e924c28d447b90ad7896b972335e,SPY,buy,market,fill,1,gtc,0.0,1,stock,242.52999877929688,29.0,0.0
2020-03-21 09:30:00-04:00,MLTader,07f5f5e03ff54dacb01bb7c9ab34e7fc,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-21 09:30:00-04:00,MLTader,3ffe7f62f5c9467bb9c9a8138ff8d59d,SPY,sell,stop,fill,1,day,0.0,1,stock,230.40349884033202,29.0,0.0
2020-03-23 09:30:00-04:00,MLTader,5f8b159854e8427196276fa650b16aa7,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-23 09:30:00-04:00,MLTader,5f8b159854e8427196276fa650b16aa7,SPY,buy,market,fill,1,gtc,0.0,1,stock,234.4199981689453,58.0,0.0
2020-03-24 09:30:00-04:00,MLTader,467c6a1f600e40d3a0b045d26c10d3d2,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-24 09:30:00-04:00,MLTader,467c6a1f600e40d3a0b045d26c10d3d2,SPY,buy,market,fill,1,gtc,0.0,1,stock,244.8699951171875,28.0,0.0
2020-03-25 09:30:00-04:00,MLTader,76357a02be9f480c8ebddd347f23784f,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-25 09:30:00-04:00,MLTader,76357a02be9f480c8ebddd347f23784f,SPY,buy,market,fill,1,gtc,0.0,1,stock,249.52000427246094,14.0,0.0
2020-03-26 09:30:00-04:00,MLTader,0a9b507c15d144f4892cc597bef7e3d8,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-26 09:30:00-04:00,MLTader,0a9b507c15d144f4892cc597bef7e3d8,SPY,buy,market,fill,1,gtc,0.0,1,stock,253.27000427246094,7.0,0.0
2020-03-27 09:30:00-04:00,MLTader,f35b9fefafe64b7ca88373775f3feded,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-27 09:30:00-04:00,MLTader,f35b9fefafe64b7ca88373775f3feded,SPY,buy,market,fill,1,gtc,0.0,1,stock,253.27000427246094,3.0,0.0
2020-03-30 09:30:00-04:00,MLTader,09ab90ed8bab4adf9fe1b7e046c32a8b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-30 09:30:00-04:00,MLTader,09ab90ed8bab4adf9fe1b7e046c32a8b,SPY,buy,market,fill,1,gtc,0.0,1,stock,260.55999755859375,2.0,0.0
2020-03-31 09:30:00-04:00,MLTader,ba5b415393c84212ab6ddc483ac375f3,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-31 09:30:00-04:00,MLTader,585024262fe640e8b67deb0ab17f3c45,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-31 09:30:00-04:00,MLTader,c7eb16d9f5e34ee5b02f7a48d70460fd,SPY,sell,stop,fill,1,day,0.0,1,stock,247.53199768066406,2.0,0.0
2020-03-31 09:30:00-04:00,MLTader,ba5b415393c84212ab6ddc483ac375f3,SPY,buy,market,fill,1,gtc,0.0,1,stock,247.97999572753906,1.0,0.0
2020-04-01 09:30:00-04:00,MLTader,e1fe59d7a1f34f358abe01b59998e674,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-01 09:30:00-04:00,MLTader,e1fe59d7a1f34f358abe01b59998e674,SPY,buy,market,fill,1,gtc,0.0,1,stock,245.19000244140625,1.0,0.0
2020-04-02 09:30:00-04:00,MLTader,5860fbc5501840a597d05be177f1e093,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-02 09:30:00-04:00,MLTader,5860fbc5501840a597d05be177f1e093,SPY,buy,market,fill,1,gtc,0.0,1,stock,250.75999450683594,1.0,0.0
2020-04-13 08:30:00-04:00,MLTader,fdfcca1edee74a62ba911513d81d0551,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-04-13 08:30:00-04:00,MLTader,68141795111a4e6884acf01b07e0cdf5,SPY,sell,limit,fill,1,day,0.0,1,stock,283.5,82.0,0.0
2020-04-13 08:30:00-04:00,MLTader,5a34440d1a6e4a6a9d5b0bafa866fe20,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-04-13 08:30:00-04:00,MLTader,b1bd6a76f86d4f1c9651fc0a9c409963,SPY,sell,limit,fill,1,day,0.0,1,stock,281.3039978027344,58.0,0.0
2020-04-13 09:30:00-04:00,MLTader,36c99fdffb014f6fa3057f13cddd9b07,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-13 09:30:00-04:00,MLTader,36c99fdffb014f6fa3057f13cddd9b07,SPY,buy,market,fill,1,gtc,0.0,1,stock,280.9800109863281,71.0,0.0
2020-04-14 09:30:00-04:00,MLTader,d2b0515a954447a58738e00760d61775,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-14 09:30:00-04:00,MLTader,d2b0515a954447a58738e00760d61775,SPY,buy,market,fill,1,gtc,0.0,1,stock,277.57000732421875,35.0,0.0
2020-04-15 09:30:00-04:00,MLTader,1e53957aff74468095fd5022ed6e6bc0,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
