time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2021-07-16 09:30:00-04:00,MLTader,424b48f03d6f46339b02572a735cfe13,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2021-07-16 09:30:00-04:00,MLTader,076495851bac41fbba1fd3add3670d9d,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-07-16 09:30:00-04:00,MLTader,cf03fcb0060e429a830949430289f014,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2021-07-16 09:30:00-04:00,MLTader,6b39267073f04e3d91ebdff9cd6a674b,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-07-16 09:30:00-04:00,MLTader,7456cfc6e8c443499bc6bb397472d24c,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2021-07-16 09:30:00-04:00,MLTader,c8f626aba91b45fdb4a2b01dc25d093f,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-07-16 09:30:00-04:00,MLTader,9d958cc3a8bd495d99652616f86ddfb0,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2021-07-16 09:30:00-04:00,MLTader,850a8b0b64104720af6bb5afeb6f3f72,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-07-16 09:30:00-04:00,MLTader,751bf8a74a6e439a9a9c0bbde0e76558,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2021-07-16 09:30:00-04:00,MLTader,ee1b0f8aeec6416db25bd6e6b119e757,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
