2024-05-12 15:18:36,024: asyncio: INFO: [MLTader] Executing the initialize lifecycle method
2024-05-12 15:18:36,093: alpaca.trading.stream: INFO: connected to: wss://paper-api.alpaca.markets/stream
2024-05-12 15:18:37,245: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-05-12 15:18:37,247: asyncio: INFO: [MLTader] Executing the before_market_opens lifecycle method
2024-05-12 15:18:37,248: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-05-12 15:18:37,248: asyncio: INFO: [MLTader] Executing the before_starting_trading lifecycle method
2024-05-12 15:18:37,249: asyncio: INFO: [MLTader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-12 15:18:37[0m
2024-05-12 15:18:37,250: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 15:18:38,154: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 15:18:40,603: asyncio: INFO: [MLTader] [32mNew order was created: market order of | 155.0 SPY buy | at price $388.2480102539062 of class bracket with status new[0m
2024-05-12 15:18:40,610: asyncio: INFO: [MLTader] [34mTrading iteration ended at 2024-05-12 15:18:40[0m
2024-05-12 15:18:40,611: asyncio: INFO: [MLTader] Getting historical prices for SPY, 1 bars, 
2024-05-12 15:18:40,611: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 15:18:40,612: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 15:18:40,612: root: INFO: market order of | 155.0 SPY buy | at price $388.2480102539062 of class bracket with status new was sent to broker backtesting
2024-05-12 15:18:40,612: root: INFO: market order of | 155.0 SPY buy | at price $388.2480102539062 of class bracket with status new was sent to broker backtesting
2024-05-12 15:18:40,613: asyncio: INFO: [MLTader] [32mOrder was filled: market order of | 155.0 SPY buy | at price $323.54 of class bracket with status fill[0m
2024-05-12 15:18:40,618: asyncio: INFO: [MLTader] [34mSleeping for 86400 seconds[0m
2024-05-12 15:18:40,619: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-05-12 15:18:40,619: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
