2024-05-12 13:22:29,066: root: INFO: MLTader : Executing the initialize lifecycle method
2024-05-12 13:22:30,217: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-05-12 13:22:30,218: root: INFO: MLTader : Executing the before_market_opens lifecycle method
2024-05-12 13:22:30,224: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-05-12 13:22:30,224: root: INFO: MLTader : Executing the before_starting_trading lifecycle method
2024-05-12 13:22:30,226: root: INFO: [34mMLTader : Executing the on_trading_iteration lifecycle method at 2024-05-12 13:22:30[0m
2024-05-12 13:22:30,226: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 13:22:30,237: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 13:22:30,806: root: INFO: [32mNew market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status unprocessed was submitted.[0m
2024-05-12 13:22:30,808: root: INFO: [34mMLTader : Trading iteration ended at 2024-05-12 13:22:30[0m
2024-05-12 13:22:30,809: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-12 13:22:30,809: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 13:22:30,810: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 13:22:30,810: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-05-12 13:22:30,811: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-05-12 13:22:30,811: root: INFO: [32mFilled Transaction: buy 106.0 of SPY at 469.48999023 USD per share[0m
2024-05-12 13:22:30,811: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was filled
2024-05-12 13:22:30,815: root: INFO: MLTader : [34mSleeping for 86400 seconds[0m
2024-05-12 13:22:30,816: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-05-12 13:22:30,817: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-05-12 13:22:30,818: root: INFO: [34mMLTader : The market is not currently open, skipping this trading iteration[0m
2024-05-12 13:22:30,818: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-12 13:22:30,818: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 13:22:30,819: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 13:22:30,819: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-12 13:22:30,819: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 13:22:30,820: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 13:22:30,821: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-12 13:22:30,821: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 13:22:30,821: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 13:22:30,821: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-12 13:22:30,822: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 13:22:30,822: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 13:22:30,824: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-05-12 13:22:30,824: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-12 13:22:30,824: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 13:22:30,825: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 13:22:30,825: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-12 13:22:30,825: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 13:22:30,826: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 13:22:30,826: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-05-12 13:22:30,827: root: INFO: MLTader : Executing the after_market_closes lifecycle method
2024-05-12 13:22:30,827: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-12 13:22:30,827: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 13:22:30,827: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 13:22:30,827: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-12 13:22:30,827: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 13:22:30,828: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 13:22:30,829: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-05-12 13:22:30,829: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 13:22:30,830: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 13:22:30,831: root: INFO: MLTader : Executing the before_market_opens lifecycle method
2024-05-12 13:22:30,831: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-05-12 13:22:30,831: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-12 13:22:30,831: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
