datetime,portfolio_value,cash,return
2020-04-27 09:30:00-04:00,92127.80518264766,747.528632354697,0.036346132169185585
2020-04-28 09:30:00-04:00,92288.45825881953,456.50864334102516,0.0017438066157482446
2020-04-29 09:30:00-04:00,92407.60603103634,8686.838483428915,0.0012910365441651805
2020-04-30 09:30:00-04:00,90474.80787429806,4311.188611602744,-0.020916007239589418
2020-05-01 09:30:00-04:00,90474.80787429806,2028.7086311339935,0.0
2020-05-02 09:30:00-04:00,90474.80787429806,887.4686408996185,0.0
2020-05-04 09:30:00-04:00,90892.433240509,887.4686408996185,0.00461592984857373
2020-05-05 09:30:00-04:00,91334.83131179806,314.18861160274355,0.004867270635372289
2020-05-06 09:30:00-04:00,91242.89860305782,26.148603057821674,-0.0010065459958686906
2020-05-07 09:30:00-04:00,92301.67744216915,26.148603057821674,0.011603958832099748
2020-05-08 09:30:00-04:00,92301.67744216915,26.148603057821674,0.0
2020-05-09 09:30:00-04:00,92301.67744216915,26.148603057821674,0.0
2020-05-11 09:30:00-04:00,93157.58131179806,26.148603057821674,0.009272896152566323
2020-05-12 09:30:00-04:00,90707.16782913204,26.148603057821674,-0.02630396204109775
2020-05-13 09:30:00-04:00,88453.30247268673,26.148603057821674,-0.024847709507268334
2020-05-14 09:30:00-04:00,89438.70501785274,5010.076477813681,0.01114037031540227
2020-05-15 09:30:00-04:00,89438.70501785274,2468.7465217589934,0.0
2020-05-16 09:30:00-04:00,89438.70501785274,1339.2665412902434,0.0
2020-05-18 09:30:00-04:00,93176.46844558712,1339.2665412902434,0.041791341086482525
2020-05-19 09:30:00-04:00,93638.0488288879,750.5665290832121,0.004953829985199887
2020-05-20 09:30:00-04:00,93944.3851997375,752.3225166320403,0.0032714945973446596
2020-05-21 09:30:00-04:00,93245.08481521602,455.53250808711846,-0.007443769875492667
2020-05-22 09:30:00-04:00,93245.08481521602,160.9625007628997,0.0
2020-05-23 09:30:00-04:00,93245.08481521602,160.9625007628997,0.0
2020-05-26 09:30:00-04:00,95630.88095779414,4692.762427520713,0.02558629387603717
2020-05-27 09:30:00-04:00,96412.65058059688,2275.8024665832127,0.008174865848488366
2020-05-28 09:30:00-04:00,95749.07984085078,4103.702429962119,-0.006882610692166113
2020-05-29 09:30:00-04:00,95749.07984085078,1986.482489776572,0.0
2020-05-30 09:30:00-04:00,95749.07984085078,1079.1025154113377,0.0
2020-06-01 09:30:00-04:00,97029.24869461055,1079.1025154113377,0.013370038186138133
2020-06-02 09:30:00-04:00,98191.59946365352,466.00253982540016,0.01197938543975896
2020-06-03 09:30:00-04:00,98466.51792068477,155.76254959102516,0.0027998164663058933
2020-06-04 09:30:00-04:00,100400.4460212707,155.76254959102516,0.019640464001618563
2020-06-05 09:30:00-04:00,100400.4460212707,155.76254959102516,0.0
2020-06-06 09:30:00-04:00,100400.4460212707,155.76254959102516,0.0
2020-06-08 09:30:00-04:00,101370.55869216914,155.76254959102516,0.009662433876966192
2020-06-09 09:30:00-04:00,101724.48679275508,155.76254959102516,0.0034914289232705897
2020-06-10 09:30:00-04:00,98577.1198493957,155.76254959102516,-0.030940111300551965
2020-06-11 09:30:00-04:00,97559.59946365352,155.76254959102516,-0.010322074608151821
2020-06-12 09:30:00-04:00,97559.59946365352,155.76254959102516,0.0
2020-06-13 09:30:00-04:00,97559.59946365352,155.76254959102516,0.0
2020-06-15 09:30:00-04:00,99847.4460212707,155.76254959102516,0.0234507580001857
2020-06-16 09:30:00-04:00,99847.4460212707,99847.4460212707,0.0
2020-06-17 09:30:00-04:00,99201.9064094543,49910.314856719924,-0.0064652591281992855
2020-06-18 09:30:00-04:00,100196.14728469844,25109.514075469924,0.010022396859395322
2020-06-19 09:30:00-04:00,100196.14728469844,12542.71353836055,0.0
2020-06-20 09:30:00-04:00,100196.14728469844,6259.313269805862,0.0
2020-06-22 09:30:00-04:00,99992.82034988399,6259.313269805862,-0.002029288952964614
2020-06-23 09:30:00-04:00,98864.97223587031,3124.4133674621116,-0.011279290953762788
2020-06-24 09:30:00-04:00,96864.79376907344,1575.2133857726585,-0.020231416866480112
2020-06-25 09:30:00-04:00,97717.52454299922,664.8033821105491,0.008803309651994828
2020-06-26 09:30:00-04:00,97717.52454299922,358.64337844843976,0.0
2020-06-27 09:30:00-04:00,97717.52454299922,52.48337478633039,0.0
2020-06-29 09:30:00-04:00,97025.29025955196,52.48337478633039,-0.007084034175903198
2020-06-30 09:30:00-04:00,98805.31571121211,52.48337478633039,0.018345994605101668
2020-07-01 09:30:00-04:00,100295.04025955196,52.48337478633039,0.015077372483622398
2020-07-02 09:30:00-04:00,100295.04025955196,52.48337478633039,0.0
2020-07-03 09:30:00-04:00,100295.04025955196,52.48337478633039,0.0
2020-07-06 09:30:00-04:00,100658.70493240352,52.48337478633039,0.0036259487200009932
2020-07-07 09:30:00-04:00,100413.06870193477,52.48337478633039,-0.0024402880072190714
2020-07-08 09:30:00-04:00,101124.44220657344,52.48337478633039,0.007084471312696516
2020-07-09 09:30:00-04:00,100317.37259597774,52.48337478633039,-0.00798095488078987
2020-07-10 09:30:00-04:00,100317.37259597774,52.48337478633039,0.0
2020-07-11 09:30:00-04:00,100317.37259597774,52.48337478633039,0.0
2020-07-13 09:30:00-04:00,99995.17948074336,52.48337478633039,-0.0032117379761528175
2020-07-14 09:30:00-04:00,102901.27454299922,52.48337478633039,0.029062351578812873
2020-07-15 09:30:00-04:00,102065.49610061641,52.48337478633039,-0.008122138876264007
2020-07-16 09:30:00-04:00,102732.20493240352,52.48337478633039,0.006532166670016215
2020-07-17 09:30:00-04:00,102732.20493240352,52.48337478633039,0.0
2020-07-18 09:30:00-04:00,102732.20493240352,52.48337478633039,0.0
2020-07-20 09:30:00-04:00,104190.0372688293,52.48337478633039,0.014190606902528824
2020-07-21 09:30:00-04:00,103606.26181716914,52.48337478633039,-0.0056029872621496946
2020-07-22 09:30:00-04:00,104196.41376419063,52.48337478633039,0.005696103079781967
2020-07-23 09:30:00-04:00,102435.5372688293,52.48337478633039,-0.016899588303935342
2020-07-24 09:30:00-04:00,102435.5372688293,52.48337478633039,0.0
2020-07-25 09:30:00-04:00,102435.5372688293,52.48337478633039,0.0
2020-07-27 09:30:00-04:00,102907.65103836055,52.48337478633039,0.004608886545811153
2020-07-28 09:30:00-04:00,102808.76181716914,52.48337478633039,-0.0009609511070711729
2020-07-29 09:30:00-04:00,102738.58142776485,52.48337478633039,-0.0006826304311406961
2020-07-30 09:30:00-04:00,104014.58142776485,52.48337478633039,0.012419871700264373
2020-07-31 09:30:00-04:00,104014.58142776485,52.48337478633039,0.0
2020-08-01 09:30:00-04:00,104014.58142776485,52.48337478633039,0.0
2020-08-03 09:30:00-04:00,104639.81870193477,52.48337478633039,0.006011054080952372
2020-08-04 09:30:00-04:00,105791.41376419063,52.48337478633039,0.011005323561732894
2020-08-05 09:30:00-04:00,105794.606879425,52.48337478633039,3.0183122814664287e-05
2020-08-06 09:30:00-04:00,106368.80298538203,52.48337478633039,0.005427461029383629
2020-08-07 09:30:00-04:00,106368.80298538203,52.48337478633039,0.0
2020-08-08 09:30:00-04:00,106368.80298538203,52.48337478633039,0.0
2020-08-10 09:30:00-04:00,107507.63532180781,52.48337478633039,0.010706450617689933
2020-08-11 09:30:00-04:00,107057.84415359492,52.48337478633039,-0.004183806730252315
2020-08-12 09:30:00-04:00,107431.06870193477,52.48337478633039,0.0034861952553835174
2020-08-13 09:30:00-04:00,107367.27454299922,52.48337478633039,-0.0005938148033558521
2020-08-14 09:30:00-04:00,107367.27454299922,52.48337478633039,0.0
2020-08-15 09:30:00-04:00,107367.27454299922,52.48337478633039,0.0
2020-08-17 09:30:00-04:00,107982.94220657344,52.48337478633039,0.00573422084331332
2020-08-18 09:30:00-04:00,108209.42948074336,52.48337478633039,0.0020974356647611714
2020-08-19 09:30:00-04:00,107032.31870193477,52.48337478633039,-0.010878079520953987
2020-08-20 09:30:00-04:00,107848.9676582336,52.48337478633039,0.007629928662697072
2020-08-21 09:30:00-04:00,107848.9676582336,52.48337478633039,0.0
2020-08-22 09:30:00-04:00,107848.9676582336,52.48337478633039,0.0
2020-08-24 09:30:00-04:00,109638.55298538203,52.48337478633039,0.016593439566519708
2020-08-25 09:30:00-04:00,110030.9264900207,52.48337478633039,0.003578791346242838
2020-08-26 09:30:00-04:00,111227.1764900207,52.48337478633039,0.010871943354112235
2020-08-27 09:30:00-04:00,111523.84415359492,52.48337478633039,0.0026672228221205074
2020-08-28 09:30:00-04:00,111523.84415359492,52.48337478633039,0.0
2020-08-29 09:30:00-04:00,111523.84415359492,52.48337478633039,0.0
2020-08-31 09:30:00-04:00,111769.47064895625,52.48337478633039,0.0022024572164409673
2020-09-01 09:30:00-04:00,113192.2176582336,52.48337478633039,0.012729298984924808
2020-09-02 09:30:00-04:00,113575.01181716914,52.48337478633039,0.00338180633664531
2020-09-03 09:30:00-04:00,110467.95493240352,52.48337478633039,-0.02735687045111035
2020-09-04 09:30:00-04:00,110467.95493240352,52.48337478633039,0.0
2020-09-05 09:30:00-04:00,110467.95493240352,52.48337478633039,0.0
2020-09-08 09:30:00-04:00,107730.92948074336,52.48337478633039,-0.024776646343593223
2020-09-09 09:30:00-04:00,109093.06571121211,52.48337478633039,0.012643873370759673
2020-09-10 09:30:00-04:00,107179.06571121211,52.48337478633039,-0.01754465315941056
2020-09-11 09:30:00-04:00,107179.06571121211,52.48337478633039,0.0
2020-09-12 09:30:00-04:00,107179.06571121211,52.48337478633039,0.0
2020-09-14 09:30:00-04:00,108869.76181716914,52.48337478633039,0.015774499383233165
2020-09-15 09:30:00-04:00,108869.76181716914,108869.76181716914,0.0
2020-09-16 09:30:00-04:00,107605.70987625117,54569.67026443477,-0.011610679768370935
2020-09-17 09:30:00-04:00,108041.91928787227,27217.75046463008,0.004053775697616224
2020-09-18 09:30:00-04:00,108041.91928787227,13467.580664825393,0.0
2020-09-19 09:30:00-04:00,108041.91928787227,6760.180762481643,0.0
2020-09-21 09:30:00-04:00,105988.3229743957,6760.180762481643,-0.019007403117347943
2020-09-22 09:30:00-04:00,106715.27878494258,3474.4806892394554,0.00685882925728043
2020-09-23 09:30:00-04:00,104157.82788772578,53405.06769485469,-0.023965180303475497
2020-09-24 09:30:00-04:00,104485.58435745235,26743.80759353633,0.0031467291165081512
2020-09-25 09:30:00-04:00,104485.58435745235,13518.02814407344,0.0
2020-09-26 09:30:00-04:00,104485.58435745235,6743.848426055862,0.0
2020-09-28 09:30:00-04:00,107936.75879592891,6743.848426055862,0.03303014917990854
2020-09-29 09:30:00-04:00,107661.3172676086,3404.1484138488304,-0.002551878816753006
2020-09-30 09:30:00-04:00,109124.11920852656,1738.6984321593773,0.013587070807260737
2020-10-01 09:30:00-04:00,107201.33234329219,725.6284248351585,-0.01762018222167827
2020-10-02 09:30:00-04:00,107201.33234329219,393.92841262812726,0.0
2020-10-03 09:30:00-04:00,107201.33234329219,62.22840042109601,0.0
2020-10-05 09:30:00-04:00,109853.15958328242,62.22840042109601,0.02473688695862708
2020-10-06 09:30:00-04:00,109274.98682327266,62.22840042109601,-0.005263141835910812
2020-10-07 09:30:00-04:00,110802.78037185664,62.22840042109601,0.01398118263839132
2020-10-08 09:30:00-04:00,111678.10761184688,62.22840042109601,0.007899867106697211
2020-10-09 09:30:00-04:00,111678.10761184688,62.22840042109601,0.0
2020-10-10 09:30:00-04:00,111678.10761184688,62.22840042109601,0.0
2020-10-12 09:30:00-04:00,113848.66800613399,62.22840042109601,0.019435862952040805
2020-10-13 09:30:00-04:00,113354.4784004211,62.22840042109601,-0.004340758784163068
2020-10-14 09:30:00-04:00,111080.55564041133,62.22840042109601,-0.020060281623609177
2020-10-15 09:30:00-04:00,112776.30564041133,62.22840042109601,0.015265948124075557
